unit_id,teryt_id,name,level,kind,period_start,period_end,population_start,population_end,type,pop_rate,pop_points,migr_rate,migr_points,age_rate,age_points,empl_rate,empl_points,unempl_rate,unempl_points,revenue_rate,revenue_points,score,status
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2003,2008,10382,10559,R,0.0034,3,15.4569,4,0.0127,3,0.0132,2,-0.0038,1,0.1705,4,17,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2004,2009,10426,10644,R,0.0041,3,20.0054,4,0.0118,3,0.0751,4,-0.0018,1,0.1212,3,18,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2005,2010,10422,10629,R,0.0039,3,16.5512,4,0.0087,3,0.0131,2,-0.0001,0,0.1016,3,15,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2006,2011,10467,10652,R,0.0035,3,15.4621,4,0.0058,3,0.0745,4,0.0012,0,0.1695,4,18,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2007,2012,10539,10683,R,0.0027,3,14.3787,4,0.0039,3,0.0701,4,0.0029,0,0.0829,2,16,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2008,2013,10559,10743,R,0.0035,3,16.3908,4,0.0042,3,0.0780,4,0.0037,0,0.0661,3,17,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2009,2014,10644,10807,R,0.0030,3,14.8012,4,0.0028,3,0.0796,4,0.0013,0,0.1032,3,17,B
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2010,2015,10629,10842,R,0.0040,4,14.8012,4,0.0048,4,0.0757,4,-0.0013,3,0.1459,4,23,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2011,2016,10652,10876,R,0.0042,4,16.1359,4,0.0040,4,0.0749,4,-0.0014,1,0.0268,2,19,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2012,2017,10683,10917,R,0.0043,4,17.0813,4,0.0034,4,0.0959,4,-0.0036,2,0.0977,4,22,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2013,2018,10743,10935,R,0.0035,4,13.7172,4,0.0002,4,0.0669,4,-0.0040,2,0.0786,3,21,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2014,2019,10807,10964,R,0.0029,3,10.6266,4,-0.0009,4,0.0266,3,-0.0039,4,0.1102,4,22,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2015,2020,10842,10955,R,0.0021,3,12.0871,4,-0.0023,4,0.0441,4,-0.0004,0,0.1925,4,19,A
011212006042,1206042,Jerzmanowice-Przeginia,6,2,2016,2021,10876,10924,R,0.0009,3,8.5931,3,-0.0036,4,0.0064,2,-0.0007,1,0.1148,3,16,B
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2003,2008,12851,13522,R,0.0102,4,45.6361,4,0.0186,4,0.0551,3,-0.0039,1,0.1583,3,19,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2004,2009,13046,13720,R,0.0101,4,49.6505,4,0.0171,4,0.0566,4,-0.0007,0,0.1275,3,19,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2005,2010,13167,14100,R,0.0138,4,58.0232,4,0.0214,4,0.0651,4,0.0005,0,0.1761,4,20,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2006,2011,13251,14319,R,0.0156,4,64.7482,4,0.0209,4,0.0744,4,0.0015,0,0.0940,2,18,B
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2007,2012,13398,14535,R,0.0164,4,66.2350,4,0.0194,4,0.0213,3,0.0020,0,0.0755,2,17,B
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2008,2013,13522,14605,R,0.0155,4,70.0275,4,0.0167,4,0.0160,3,0.0029,0,0.0640,2,17,B
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2009,2014,13720,14769,R,0.0148,4,66.6430,4,0.0156,4,0.0262,3,-0.0017,4,0.0757,2,21,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2010,2015,14100,14942,R,0.0117,4,50.8273,4,0.0100,4,0.0438,4,-0.0025,4,0.0451,2,22,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2011,2016,14319,15107,R,0.0108,4,47.0727,4,0.0078,4,0.0235,3,-0.0031,4,0.1065,4,23,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2012,2017,14535,15260,R,0.0098,4,44.8461,4,0.0059,4,0.0584,4,-0.0031,1,0.1179,4,21,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2013,2018,14605,15575,R,0.0129,4,49.8999,4,0.0088,4,0.0310,3,-0.0039,2,0.1410,4,21,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2014,2019,14769,15776,R,0.0133,4,53.8313,4,0.0075,4,0.0481,4,-0.0022,0,0.1456,4,20,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2015,2020,14942,16020,R,0.0140,4,67.2520,4,0.0093,4,0.0391,3,-0.0007,0,0.2055,4,19,A
011212006052,1206052,Kocmyrzów-Luborzyca,6,2,2016,2021,15107,16232,R,0.0145,4,71.4098,4,0.0110,4,0.0481,4,0.0007,0,0.1800,4,20,A
011212006063,1206063,Krzeszowice,6,3,2003,2008,10084,9915,S,0.0023,3,13.9474,4,0.0077,3,0.0060,2,-0.0055,2,0.1365,2,16,B
011212006063,1206063,Krzeszowice,6,3,2004,2009,9993,9996,S,0.0035,3,16.3494,4,0.0078,3,-0.0076,1,-0.0036,3,0.0883,2,16,B
011212006063,1206063,Krzeszowice,6,3,2005,2010,9969,10271,S,0.0053,3,17.8673,4,0.0079,3,0.0143,2,-0.0007,0,0.1042,3,15,B
011212006063,1206063,Krzeszowice,6,3,2006,2011,9951,10288,S,0.0059,3,19.6361,4,0.0065,3,-0.0108,1,0.0003,0,0.0923,2,13,C
011212006063,1206063,Krzeszowice,6,3,2007,2012,9927,10281,S,0.0053,3,17.8113,4,0.0039,3,-0.0084,1,0.0021,0,0.0603,2,13,C
011212006063,1206063,Krzeszowice,6,3,2008,2013,9915,10268,S,0.0043,3,16.3692,4,0.0008,3,-0.0039,1,0.0033,0,0.0492,2,13,C
011212006063,1206063,Krzeszowice,6,3,2009,2014,9996,10173,S,0.0035,3,15.2990,4,-0.0016,1,-0.0026,1,0.0007,0,0.0936,3,12,C
011212006063,1206063,Krzeszowice,6,3,2010,2015,10271,10143,S,0.0008,3,12.5719,4,-0.0052,1,0.0047,2,-0.0026,3,0.0511,2,15,B
011212006063,1206063,Krzeszowice,6,3,2011,2016,10288,10084,S,-0.0008,2,7.9136,3,-0.0075,1,0.0347,3,-0.0028,1,0.0485,2,12,C
011212006063,1206063,Krzeszowice,6,3,2012,2017,10281,10090,S,-0.0011,2,6.3831,3,-0.0085,1,0.0391,3,-0.0041,0,0.0589,2,11,C
011212006063,1206063,Krzeszowice,6,3,2013,2018,10268,10051,S,-0.0018,2,2.5257,3,-0.0101,1,0.0384,3,-0.0047,0,0.0700,2,11,C
011212006063,1206063,Krzeszowice,6,3,2014,2019,10173,9975,S,-0.0020,2,-0.1617,3,-0.0104,1,0.0437,4,-0.0046,1,0.0742,2,13,C
011212006063,1206063,Krzeszowice,6,3,2015,2020,10143,9969,S,-0.0018,2,1.7384,3,-0.0110,2,0.0578,4,-0.0014,0,0.1038,3,14,B
011212006063,1206063,Krzeszowice,6,3,2016,2021,10084,9917,S,-0.0020,3,4.2088,3,-0.0111,2,0.0282,3,-0.0009,0,0.1090,3,14,B
011212006072,1206072,Liszki,6,2,2003,2008,15216,15990,R,0.0100,4,33.0258,4,0.0208,4,0.1458,4,-0.0062,3,0.1848,4,23,A
011212006072,1206072,Liszki,6,2,2004,2009,15490,16112,R,0.0079,4,25.5440,4,0.0174,4,0.1861,4,-0.0018,1,0.1698,4,21,A
011212006072,1206072,Liszki,6,2,2005,2010,15594,16151,R,0.0070,3,24.0337,4,0.0153,3,0.1462,4,-0.0001,0,0.0311,2,16,B
011212006072,1206072,Liszki,6,2,2006,2011,15682,16267,R,0.0074,3,23.2653,4,0.0137,3,0.1751,4,0.0012,0,0.0960,2,16,B
011212006072,1206072,Liszki,6,2,2007,2012,15812,16465,R,0.0081,4,23.3257,4,0.0107,3,0.1834,4,0.0028,0,0.1298,4,19,A
011212006072,1206072,Liszki,6,2,2008,2013,15990,16563,R,0.0071,3,24.1444,4,0.0060,3,0.1092,4,0.0036,0,0.1624,4,18,B
011212006072,1206072,Liszki,6,2,2009,2014,16112,16717,R,0.0074,4,27.3244,4,0.0041,3,0.0834,4,-0.0008,4,0.0445,2,21,A
011212006072,1206072,Liszki,6,2,2010,2015,16151,16815,R,0.0081,4,22.7426,4,0.0012,3,0.1136,4,-0.0026,4,0.1709,4,23,A
011212006072,1206072,Liszki,6,2,2011,2016,16267,16994,R,0.0088,4,25.7703,4,-0.0011,3,0.1105,4,-0.0026,3,0.1678,4,22,A
011212006072,1206072,Liszki,6,2,2012,2017,16465,17110,R,0.0077,4,24.1341,4,-0.0027,3,0.0901,4,-0.0039,3,0.0931,4,22,A
011212006072,1206072,Liszki,6,2,2013,2018,16563,17292,R,0.0087,4,22.9790,4,-0.0015,3,0.0759,4,-0.0043,3,-0.0134,0,18,B
011212006072,1206072,Liszki,6,2,2014,2019,16717,17447,R,0.0086,4,22.7187,4,-0.0030,3,0.0706,4,-0.0029,2,0.1030,4,21,A
011212006072,1206072,Liszki,6,2,2015,2020,16815,17495,R,0.0080,4,29.3492,4,-0.0034,3,0.0576,4,-0.0004,0,0.0968,2,17,B
011212006072,1206072,Liszki,6,2,2016,2021,16994,17599,R,0.0070,4,27.9314,4,-0.0037,4,0.0389,4,-0.0001,0,0.1060,3,19,A
011212006082,1206082,Michałowice,6,2,2003,2008,7403,8215,R,0.0210,4,95.3712,4,0.0284,4,0.0660,4,-0.0038,1,0.2155,4,21,A
011212006082,1206082,Michałowice,6,2,2004,2009,7505,8442,R,0.0238,4,105.0571,4,0.0298,4,0.0558,4,-0.0020,1,0.2003,4,21,A
011212006082,1206082,Michałowice,6,2,2005,2010,7655,9190,R,0.0372,4,109.2492,4,0.0410,4,0.0794,4,0.0001,0,0.1474,4,20,A
011212006082,1206082,Michałowice,6,2,2006,2011,7824,9356,R,0.0364,4,105.5150,4,0.0385,4,0.0670,4,0.0008,0,0.0984,2,18,B
011212006082,1206082,Michałowice,6,2,2007,2012,8076,9538,R,0.0338,4,94.7812,4,0.0355,4,0.0757,4,0.0021,0,0.0510,2,18,B
011212006082,1206082,Michałowice,6,2,2008,2013,8215,9721,R,0.0342,4,99.1773,4,0.0365,4,0.0745,4,0.0026,0,0.0926,4,20,A
011212006082,1206082,Michałowice,6,2,2009,2014,8442,9845,R,0.0312,4,85.8309,4,0.0316,4,0.0921,4,-0.0003,3,0.1013,3,22,A
011212006082,1206082,Michałowice,6,2,2010,2015,9190,9981,R,0.0167,4,63.0887,4,0.0166,4,0.0681,4,-0.0026,4,0.1447,4,24,A
011212006082,1206082,Michałowice,6,2,2011,2016,9356,10163,R,0.0167,4,59.0266,4,0.0146,4,0.0860,4,-0.0020,2,0.1441,4,22,A
011212006082,1206082,Michałowice,6,2,2012,2017,9538,10380,R,0.0171,4,60.6581,4,0.0133,4,0.0800,4,-0.0029,1,0.1276,4,21,A
011212006082,1206082,Michałowice,6,2,2013,2018,9721,10563,R,0.0168,4,55.5847,4,0.0115,4,0.0840,4,-0.0033,1,0.1281,4,21,A
011212006082,1206082,Michałowice,6,2,2014,2019,9845,10762,R,0.0180,4,60.6441,4,0.0130,4,0.0756,4,-0.0022,0,0.1211,4,20,A
011212006082,1206082,Michałowice,6,2,2015,2020,9981,10909,R,0.0179,4,71.3692,4,0.0128,4,0.0866,4,0.0001,0,0.1319,4,20,A
011212006082,1206082,Michałowice,6,2,2016,2021,10163,11141,R,0.0185,4,80.9622,4,0.0141,4,0.0239,3,-0.0000,0,0.1425,4,19,A
011212006092,1206092,Mogilany,6,2,2003,2008,10576,11697,R,0.0204,4,81.1742,4,0.0265,4,0.0649,4,-0.0051,2,0.1584,3,21,A
011212006092,1206092,Mogilany,6,2,2004,2009,10815,11940,R,0.0200,4,77.9765,4,0.0254,4,0.0549,3,-0.0005,0,0.1701,4,19,A
011212006092,1206092,Mogilany,6,2,2005,2010,11040,12444,R,0.0242,4,76.5099,4,0.0266,4,0.0642,4,-0.0008,1,0.1256,3,20,A
011212006092,1206092,Mogilany,6,2,2006,2011,11322,12663,R,0.0226,4,69.2723,4,0.0233,4,0.0699,4,0.0022,0,0.1217,3,19,A
011212006092,1206092,Mogilany,6,2,2007,2012,11518,12912,R,0.0231,4,67.8219,4,0.0224,4,0.0210,3,0.0031,0,0.0396,2,17,B
011212006092,1206092,Mogilany,6,2,2008,2013,11697,13221,R,0.0248,4,76.2352,4,0.0229,4,0.0237,3,0.0045,0,0.0702,3,18,B
011212006092,1206092,Mogilany,6,2,2009,2014,11940,13360,R,0.0227,4,71.8990,4,0.0192,4,0.0242,3,-0.0006,2,0.0803,2,19,A
011212006092,1206092,Mogilany,6,2,2010,2015,12444,13532,R,0.0169,4,52.5323,4,0.0144,4,0.0108,2,-0.0011,3,0.1170,4,21,A
011212006092,1206092,Mogilany,6,2,2011,2016,12663,13655,R,0.0152,4,50.5891,4,0.0123,4,0.0056,2,-0.0032,2,0.0863,3,19,A
011212006092,1206092,Mogilany,6,2,2012,2017,12912,13819,R,0.0137,4,49.8278,4,0.0109,4,0.0286,3,-0.0041,3,0.1033,4,22,A
011212006092,1206092,Mogilany,6,2,2013,2018,13221,14052,R,0.0123,4,44.0668,4,0.0079,4,0.0246,2,-0.0048,3,0.1025,4,21,A
011212006092,1206092,Mogilany,6,2,2014,2019,13360,14233,R,0.0127,4,43.0071,4,0.0082,4,0.0383,3,-0.0037,3,0.1151,4,22,A
011212006092,1206092,Mogilany,6,2,2015,2020,13532,14423,R,0.0128,4,56.2498,4,0.0074,4,0.0355,3,-0.0012,2,0.1143,3,20,A
011212006092,1206092,Mogilany,6,2,2016,2021,13655,14660,R,0.0143,4,61.0421,4,0.0099,4,0.0254,3,-0.0006,1,0.1331,4,20,A
011212006103,1206103,Skała,6,3,2003,2008,3675,3635,S,0.0044,4,30.9469,4,0.0134,3,-0.0028,1,-0.0045,1,0.1141,2,15,B
011212006103,1206103,Skała,6,3,2004,2009,3702,3678,S,0.0054,4,32.7048,4,0.0130,3,0.0200,2,-0.0025,1,0.1362,4,18,B
011212006103,1206103,Skała,6,3,2005,2010,3701,3718,S,0.0087,4,35.9889,4,0.0153,3,0.0162,2,0.0006,0,0.1275,3,16,B
011212006103,1206103,Skała,6,3,2006,2011,3677,3753,S,0.0103,4,39.6519,4,0.0140,3,0.0185,2,0.0010,0,0.1297,3,16,B
011212006103,1206103,Skała,6,3,2007,2012,3651,3744,S,0.0125,4,49.5050,4,0.0138,4,0.0432,3,0.0019,0,0.0644,2,17,B
011212006103,1206103,Skała,6,3,2008,2013,3635,3762,S,0.0132,4,50.5204,4,0.0118,4,0.0416,4,0.0026,0,0.0631,2,18,B
011212006103,1206103,Skała,6,3,2009,2014,3678,3800,S,0.0130,4,48.0800,4,0.0110,4,0.0637,4,-0.0010,4,0.0474,2,22,A
011212006103,1206103,Skała,6,3,2010,2015,3718,3786,S,0.0088,4,37.6114,4,0.0059,4,0.0077,2,-0.0028,4,0.0697,2,20,A
011212006103,1206103,Skała,6,3,2011,2016,3753,3803,S,0.0069,4,29.6298,4,0.0039,4,0.0072,2,-0.0017,2,0.0800,3,19,A
011212006103,1206103,Skała,6,3,2012,2017,3744,3770,S,0.0047,4,21.0689,4,0.0002,3,0.0215,2,-0.0026,1,0.0859,3,17,B
011212006103,1206103,Skała,6,3,2013,2018,3762,3803,S,0.0039,4,14.5721,4,-0.0011,3,-0.0206,0,-0.0032,1,0.1001,4,16,B
011212006103,1206103,Skała,6,3,2014,2019,3800,3801,S,0.0022,3,10.7250,4,-0.0040,3,-0.0233,0,-0.0019,0,0.0873,3,13,C
011212006103,1206103,Skała,6,3,2015,2020,3786,3755,S,0.0014,3,12.9992,4,-0.0045,3,0.0243,3,0.0005,0,0.1122,3,16,B
011212006103,1206103,Skała,6,3,2016,2021,3803,3794,S,0.0016,3,13.7285,4,-0.0048,3,0.0391,4,0.0000,0,0.1049,3,17,B
011212006113,1206113,Skawina,6,3,2003,2008,23759,23660,M,0.0025,3,0.1197,3,0.0103,3,0.0648,4,-0.0061,3,0.1575,3,19,A
011212006113,1206113,Skawina,6,3,2004,2009,23721,23716,M,0.0033,3,3.3468,3,0.0097,3,0.0482,3,-0.0013,0,0.1590,4,16,B
011212006113,1206113,Skawina,6,3,2005,2010,23731,24274,M,0.0060,3,5.3451,3,0.0105,3,0.0395,3,0.0007,0,0.1221,3,15,B
011212006113,1206113,Skawina,6,3,2006,2011,23623,24259,M,0.0063,3,8.3309,3,0.0088,3,0.0243,2,0.0018,0,0.1008,3,14,B
011212006113,1206113,Skawina,6,3,2007,2012,23534,24280,M,0.0072,3,11.1977,3,0.0073,3,-0.0012,1,0.0039,0,0.0925,3,13,C
011212006113,1206113,Skawina,6,3,2008,2013,23660,24260,M,0.0065,3,9.5177,3,0.0052,3,0.0042,2,0.0038,0,0.0534,2,13,C
011212006113,1206113,Skawina,6,3,2009,2014,23716,24203,M,0.0056,3,5.4623,3,0.0015,3,0.0151,2,-0.0015,3,0.0446,2,16,B
011212006113,1206113,Skawina,6,3,2010,2015,24274,24194,M,0.0023,3,3.7054,3,-0.0033,2,0.0282,3,-0.0038,4,0.0654,2,17,B
011212006113,1206113,Skawina,6,3,2011,2016,24259,24317,M,0.0025,3,3.8471,3,-0.0039,2,0.0396,3,-0.0038,2,0.0500,2,15,B
011212006113,1206113,Skawina,6,3,2012,2017,24280,24325,M,0.0017,3,2.0031,3,-0.0058,2,0.0442,3,-0.0051,1,0.0434,2,14,B
011212006113,1206113,Skawina,6,3,2013,2018,24260,24362,M,0.0019,3,4.4004,3,-0.0063,2,0.0611,4,-0.0055,1,0.0536,2,15,B
011212006113,1206113,Skawina,6,3,2014,2019,24203,24310,M,0.0021,3,6.6250,3,-0.0064,3,0.0393,3,-0.0035,3,0.0526,2,17,B
011212006113,1206113,Skawina,6,3,2015,2020,24194,24366,M,0.0026,4,9.6649,4,-0.0057,3,0.0398,3,-0.0004,0,0.0699,2,16,B
011212006113,1206113,Skawina,6,3,2016,2021,24317,24294,M,0.0020,4,11.4513,4,-0.0070,3,0.0328,3,-0.0007,0,0.0947,2,16,B
011212006123,1206123,Słomniki,6,3,2003,2008,4419,4325,S,0.0011,3,9.1087,3,0.0091,3,0.0704,4,-0.0049,0,0.1748,4,17,B
011212006123,1206123,Słomniki,6,3,2004,2009,4371,4349,S,0.0020,3,10.5690,3,0.0082,3,0.1038,4,-0.0008,0,0.1409,4,17,B
011212006123,1206123,Słomniki,6,3,2005,2010,4331,4445,S,0.0035,3,11.3870,3,0.0097,3,0.0784,4,0.0017,0,0.0764,2,15,B
011212006123,1206123,Słomniki,6,3,2006,2011,4316,4445,S,0.0029,3,9.7575,3,0.0075,3,0.0238,2,0.0018,0,0.1093,3,14,B
011212006123,1206123,Słomniki,6,3,2007,2012,4335,4442,S,0.0025,3,6.3228,3,0.0045,3,0.0334,3,0.0024,0,0.0663,2,14,B
011212006123,1206123,Słomniki,6,3,2008,2013,4325,4423,S,0.0010,3,2.8903,3,0.0011,3,-0.0027,1,0.0019,0,0.0232,2,12,C
011212006123,1206123,Słomniki,6,3,2009,2014,4349,4402,S,-0.0006,1,-0.6148,3,-0.0016,1,-0.0208,0,-0.0032,4,0.0436,2,11,C
011212006123,1206123,Słomniki,6,3,2010,2015,4445,4355,S,-0.0027,2,-4.3048,2,-0.0067,1,-0.0024,1,-0.0063,4,0.1159,4,14,B
011212006123,1206123,Słomniki,6,3,2011,2016,4445,4361,S,-0.0019,2,-5.7589,2,-0.0076,1,0.0389,3,-0.0050,3,0.1042,4,15,B
011212006123,1206123,Słomniki,6,3,2012,2017,4442,4359,S,-0.0017,2,-4.1612,2,-0.0082,1,0.0169,2,-0.0052,1,0.0928,4,12,C
011212006123,1206123,Słomniki,6,3,2013,2018,4423,4348,S,-0.0007,3,-2.3393,3,-0.0083,2,0.0315,3,-0.0055,1,0.0889,3,15,B
011212006123,1206123,Słomniki,6,3,2014,2019,4402,4321,S,-0.0006,3,-1.2467,3,-0.0092,2,0.0420,3,-0.0036,0,0.1025,3,14,B
011212006123,1206123,Słomniki,6,3,2015,2020,4355,4293,S,-0.0012,3,-2.6482,3,-0.0101,2,0.0380,3,-0.0009,0,0.1477,4,15,B
011212006123,1206123,Słomniki,6,3,2016,2021,4361,4279,S,-0.0024,3,-2.3592,3,-0.0092,2,0.0319,3,-0.0002,0,0.0967,2,13,C
011212006132,1206132,Sułoszowa,6,2,2003,2008,5921,5902,R,-0.0006,2,-10.1935,2,0.0058,3,-0.0292,0,-0.0037,1,0.1440,3,11,C
011212006132,1206132,Sułoszowa,6,2,2004,2009,5904,5911,R,0.0002,3,-6.2966,2,0.0059,3,-0.0094,1,-0.0017,1,0.2201,4,14,B
011212006132,1206132,Sułoszowa,6,2,2005,2010,5885,5837,R,-0.0016,1,-8.0126,2,0.0031,3,-0.0142,0,0.0005,0,0.1826,4,10,D
011212006132,1206132,Sułoszowa,6,2,2006,2011,5881,5825,R,-0.0019,1,-7.0071,2,0.0013,3,0.0263,3,0.0022,0,0.1176,3,12,C
011212006132,1206132,Sułoszowa,6,2,2007,2012,5855,5830,R,-0.0009,1,-2.3861,2,0.0008,3,0.0038,2,0.0025,0,0.1041,3,11,C
011212006132,1206132,Sułoszowa,6,2,2008,2013,5902,5805,R,-0.0033,0,-4.7978,2,-0.0020,0,0.0491,4,0.0016,0,0.0878,3,9,D
011212006132,1206132,Sułoszowa,6,2,2009,2014,5911,5804,R,-0.0036,0,-3.9551,2,-0.0040,0,0.0478,4,-0.0012,4,-0.0564,0,10,D
011212006132,1206132,Sułoszowa,6,2,2010,2015,5837,5836,R,-0.0000,3,-1.8992,3,-0.0002,3,0.0425,4,-0.0037,4,-0.0084,0,17,B
011212006132,1206132,Sułoszowa,6,2,2011,2016,5825,5814,R,-0.0004,3,-3.9661,2,0.0000,3,0.0143,2,-0.0031,4,0.0909,3,17,B
011212006132,1206132,Sułoszowa,6,2,2012,2017,5830,5819,R,-0.0004,3,-8.4300,2,-0.0032,3,0.0340,3,-0.0039,3,0.0903,3,17,B
011212006132,1206132,Sułoszowa,6,2,2013,2018,5805,5830,R,0.0009,3,-9.1058,2,-0.0031,3,0.0129,2,-0.0033,1,0.0588,2,13,C
011212006132,1206132,Sułoszowa,6,2,2014,2019,5804,5835,R,0.0011,3,-12.0183,1,-0.0039,3,0.0536,4,-0.0025,1,0.1274,4,16,B
011212006132,1206132,Sułoszowa,6,2,2015,2020,5836,5807,R,-0.0010,3,-14.7736,1,-0.0061,3,0.0587,4,-0.0008,1,0.1217,3,15,B
011212006132,1206132,Sułoszowa,6,2,2016,2021,5814,5749,R,-0.0022,3,-16.3800,1,-0.0086,3,0.0094,2,-0.0003,0,0.1194,3,12,C
011212006143,1206143,Świątniki Górne,6,3,2003,2008,2097,2140,S,0.0067,4,27.9908,4,0.0202,4,0.0145,2,-0.0068,4,0.1177,2,20,A
011212006143,1206143,Świątniki Górne,6,3,2004,2009,2101,2156,S,0.0071,4,25.2794,4,0.0181,4,-0.0101,0,-0.0021,1,0.0879,2,15,B
011212006143,1206143,Świątniki Górne,6,3,2005,2010,2107,2280,S,0.0154,4,33.5742,4,0.0255,4,0.0090,2,-0.0002,0,0.0791,2,16,B
011212006143,1206143,Świątniki Górne,6,3,2006,2011,2113,2313,S,0.0166,4,36.2980,4,0.0249,4,0.0187,2,0.0009,0,0.1066,3,17,B
011212006143,1206143,Świątniki Górne,6,3,2007,2012,2128,2364,S,0.0170,4,39.1834,4,0.0228,4,0.0378,3,0.0037,0,0.1152,4,19,A
011212006143,1206143,Świątniki Górne,6,3,2008,2013,2140,2394,S,0.0185,4,44.0104,4,0.0217,4,0.0257,3,0.0043,0,0.0759,3,18,B
011212006143,1206143,Świątniki Górne,6,3,2009,2014,2156,2400,S,0.0178,4,45.9493,4,0.0196,4,0.0524,4,-0.0013,3,0.0985,3,22,A
011212006143,1206143,Świątniki Górne,6,3,2010,2015,2280,2395,S,0.0104,4,36.1422,4,0.0091,4,0.0587,4,-0.0044,4,0.1220,4,24,A
011212006143,1206143,Świątniki Górne,6,3,2011,2016,2313,2403,S,0.0091,4,31.9376,4,0.0064,4,0.0756,4,-0.0044,3,0.1171,4,23,A
011212006143,1206143,Świątniki Górne,6,3,2012,2017,2364,2422,S,0.0091,4,27.5760,4,0.0042,4,0.0220,2,-0.0050,1,0.0826,3,18,B
011212006143,1206143,Świątniki Górne,6,3,2013,2018,2394,2415,S,0.0092,4,25.9319,4,0.0020,4,0.0137,2,-0.0050,4,0.1186,4,22,A
011212006143,1206143,Świątniki Górne,6,3,2014,2019,2400,2438,S,0.0103,4,29.1692,4,0.0019,4,0.0590,4,-0.0035,3,0.1354,4,23,A
011212006143,1206143,Świątniki Górne,6,3,2015,2020,2395,2441,S,0.0106,4,38.8761,4,0.0023,4,0.0553,4,-0.0002,0,0.1531,4,20,A
011212006143,1206143,Świątniki Górne,6,3,2016,2021,2403,2440,S,0.0112,4,46.7301,4,0.0019,4,0.0049,2,0.0002,0,0.1366,4,18,B
011212006152,1206152,Wielka Wieś,6,2,2003,2008,9011,9713,R,0.0151,4,75.5462,4,0.0243,4,0.0985,4,-0.0038,1,0.3067,4,21,A
011212006152,1206152,Wielka Wieś,6,2,2004,2009,9183,9946,R,0.0161,4,79.7475,4,0.0247,4,0.1070,4,-0.0020,1,0.2125,4,21,A
011212006152,1206152,Wielka Wieś,6,2,2005,2010,9305,10322,R,0.0210,4,86.9145,4,0.0283,4,0.1569,4,-0.0001,0,0.2140,4,20,A
011212006152,1206152,Wielka Wieś,6,2,2006,2011,9401,10517,R,0.0227,4,95.0492,4,0.0274,4,0.1853,4,0.0004,0,0.1282,3,19,A
011212006152,1206152,Wielka Wieś,6,2,2007,2012,9605,10754,R,0.0229,4,85.5500,4,0.0255,4,0.1559,4,0.0019,0,-0.2653,0,16,B
011212006152,1206152,Wielka Wieś,6,2,2008,2013,9713,10946,R,0.0242,4,89.3730,4,0.0239,4,0.1606,4,0.0026,0,0.0433,2,18,B
011212006152,1206152,Wielka Wieś,6,2,2009,2014,9946,11058,R,0.0214,4,84.7183,4,0.0190,4,0.1594,4,-0.0004,3,0.0887,2,21,A
011212006152,1206152,Wielka Wieś,6,2,2010,2015,10322,11231,R,0.0170,4,65.7297,4,0.0125,4,0.1299,4,-0.0016,3,0.0505,2,21,A
011212006152,1206152,Wielka Wieś,6,2,2011,2016,10517,11514,R,0.0183,4,73.4209,4,0.0133,4,0.0801,4,-0.0019,2,0.1160,4,22,A
011212006152,1206152,Wielka Wieś,6,2,2012,2017,10754,11956,R,0.0214,4,89.5644,4,0.0149,4,0.0979,4,-0.0027,1,0.1270,4,21,A
011212006152,1206152,Wielka Wieś,6,2,2013,2018,10946,12356,R,0.0245,4,96.8362,4,0.0181,4,0.0697,4,-0.0028,0,0.1062,4,20,A
011212006152,1206152,Wielka Wieś,6,2,2014,2019,11058,12721,R,0.0284,4,102.7424,4,0.0210,4,0.0833,4,-0.0019,0,0.1134,4,20,A
011212006152,1206152,Wielka Wieś,6,2,2015,2020,11231,13162,R,0.0322,4,132.9810,4,0.0247,4,0.0815,4,-0.0001,0,0.1479,4,20,A
011212006152,1206152,Wielka Wieś,6,2,2016,2021,11514,13690,R,0.0352,4,140.0806,4,0.0272,4,0.0631,4,-0.0002,0,0.1458,4,20,A
